ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9946391,HY134428,01/30/2015 05:45:00 PM,071XX S CALIFORNIA AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,831,8,18.0,66,19,1158942.0,1857138.0,2015,02/10/2018 03:50:01 PM,41.763712816,-87.693005818,"(41.763712816, -87.693005818)"
9947218,HY132238,01/24/2015 10:30:00 PM,063XX N CALIFORNIA AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,True,False,2413,24,50.0,2,19,1156515.0,1941996.0,2015,02/10/2018 03:50:01 PM,41.996620733,-87.699604727,"(41.996620733, -87.699604727)"
9954271,HY142596,02/06/2015 10:35:00 PM,052XX N KEDZIE AVE,1670,GAMBLING,GAME/AMUSEMENT DEVICE,RESTAURANT,True,False,1712,17,39.0,13,19,1154097.0,1934600.0,2015,02/10/2018 03:50:01 PM,41.97637449,-87.708697978,"(41.97637449, -87.708697978)"
10129779,HY318180,06/27/2015 01:29:00 PM,083XX S PEORIA ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,613,6,21.0,71,19,1171746.0,1849586.0,2015,08/17/2015 03:03:40 PM,41.742718014,-87.646297374,"(41.742718014, -87.646297374)"
9961115,HY149664,02/12/2015 08:51:00 PM,072XX S COTTAGE GROVE AVE,1661,GAMBLING,GAME/DICE,APARTMENT,True,False,323,3,6.0,69,19,1182817.0,1856994.0,2015,02/10/2018 03:50:01 PM,41.762796633,-87.605503689,"(41.762796633, -87.605503689)"
10146433,HY335078,07/10/2015 12:38:00 PM,062XX S DR MARTIN LUTHER KING JR DR,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,311,3,20.0,40,19,1179989.0,1863814.0,2015,02/10/2018 03:50:01 PM,41.781576603,-87.615660095,"(41.781576603, -87.615660095)"
10202099,HY389419,08/19/2015 07:49:00 PM,049XX W CRYSTAL ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,2533,25,37.0,25,19,1143156.0,1907865.0,2015,02/10/2018 03:50:01 PM,41.903222999,-87.749602377,"(41.903222999, -87.749602377)"
9986340,HY176466,03/08/2015 03:10:00 PM,101XX S WINSTON AVE,1661,GAMBLING,GAME/DICE,STREET,True,False,2213,22,21.0,73,19,1169291.0,1837514.0,2015,02/10/2018 03:50:01 PM,41.709644104,-87.655640774,"(41.709644104, -87.655640774)"
9987780,HY177947,03/09/2015 05:56:00 PM,057XX S ELIZABETH ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,713,7,16.0,67,19,1168969.0,1866712.0,2015,02/10/2018 03:50:01 PM,41.789774347,-87.655978207,"(41.789774347, -87.655978207)"
9989177,HY179418,03/10/2015 07:46:00 PM,084XX S BUFFALO AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,424,4,10.0,46,19,1199608.0,1849588.0,2015,02/10/2018 03:50:01 PM,41.742067735,-87.544212144,"(41.742067735, -87.544212144)"
9991864,HY181873,03/12/2015 05:38:00 PM,067XX S MAY ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,724,7,17.0,68,19,1169812.0,1860129.0,2015,02/10/2018 03:50:01 PM,41.77169154,-87.653078132,"(41.77169154, -87.653078132)"
9992052,HY182093,03/12/2015 08:00:00 PM,039XX W GLADYS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1132,11,24.0,26,19,1150254.0,1898067.0,2015,02/10/2018 03:50:01 PM,41.876200755,-87.723785389,"(41.876200755, -87.723785389)"
9994452,HY184892,03/14/2015 08:43:00 PM,002XX W 95TH ST,1661,GAMBLING,GAME/DICE,CHA PARKING LOT/GROUNDS,True,False,634,6,21.0,49,19,1176183.0,1841939.0,2015,02/10/2018 03:50:01 PM,41.721635295,-87.630269043,"(41.721635295, -87.630269043)"
9994935,HY185499,03/15/2015 01:23:00 PM,062XX S HERMITAGE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,714,7,15.0,67,19,1165747.0,1863403.0,2015,02/10/2018 03:50:01 PM,41.780763086,-87.667886244,"(41.780763086, -87.667886244)"
9994937,HY185529,03/15/2015 01:52:00 PM,092XX S DOBSON AVE,1661,GAMBLING,GAME/DICE,RESIDENTIAL YARD (FRONT/BACK),True,False,413,4,8.0,47,19,1184829.0,1843992.0,2015,02/10/2018 03:50:01 PM,41.727070836,-87.598536396,"(41.727070836, -87.598536396)"
9996371,HY186620,03/16/2015 11:18:00 AM,038XX W FERDINAND ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1122,11,27.0,23,19,1150756.0,1903064.0,2015,02/10/2018 03:50:01 PM,41.889903264,-87.721811464,"(41.889903264, -87.721811464)"
9996838,HY187285,03/16/2015 07:48:00 PM,057XX S MAY ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,712,7,16.0,68,19,1169631.0,1866750.0,2015,02/10/2018 03:50:01 PM,41.789864285,-87.653549749,"(41.789864285, -87.653549749)"
9996891,HY187323,03/16/2015 08:44:00 PM,011XX W 68TH ST,1661,GAMBLING,GAME/DICE,RESIDENCE PORCH/HALLWAY,True,False,724,7,17.0,68,19,1169721.0,1859703.0,2015,02/10/2018 03:50:01 PM,41.770524518,-87.653424052,"(41.770524518, -87.653424052)"
9996963,HY187412,03/16/2015 07:20:00 PM,028XX W OGDEN AVE,1661,GAMBLING,GAME/DICE,PARK PROPERTY,True,False,1022,10,24.0,29,19,1157704.0,1892591.0,2015,02/10/2018 03:50:01 PM,41.861025612,-87.696580566,"(41.861025612, -87.696580566)"
9997960,HY187950,03/17/2015 11:26:00 AM,044XX W MAYPOLE AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1113,11,28.0,26,19,1146582.0,1901083.0,2015,02/10/2018 03:50:01 PM,41.884547781,-87.737190925,"(41.884547781, -87.737190925)"
9999878,HY189871,03/18/2015 07:45:00 PM,012XX S AVERS AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1011,10,24.0,29,19,1150904.0,1894248.0,2015,02/10/2018 03:50:01 PM,41.865708294,-87.721498739,"(41.865708294, -87.721498739)"
